"id","text","author"
"cf06fadb-7ae2-4cca-a150-5913e00223bb","He was an uncouth man but deeply imbued in the secrets of his science.","MWS"
"eb14b033-3b6c-461b-a667-5016a8a7159a","He asked me several questions concerning my progress in the different branches of science appertaining to natural philosophy.","MWS"
"d85e82dc-38be-41fe-9799-db7538b7fab2","I replied carelessly and partly in contempt mentioned the names of my alchemists as the principal authors I had studied.","MWS"
"ba6ded27-dbd0-48a2-86fa-71fbf03d20de","Have you he said really spent your time in studying such nonsense  I replied in the affirmative.","MWS"
"52ea5578-6c01-47ca-b457-a6fba4d46d2d","Every minute continued M. Krempe with warmth every instant that you have wasted on those books is utterly and entirely lost.","MWS"
"2a95b96d-6378-4355-b8e7-78954615d1df","You have burdened your memory with exploded systems and useless names.","MWS"
"7d3724c8-edf7-43d0-84cf-9f7a896a8740","Good God  In what desert land have you lived where no one was kind enough to inform you that these fancies which you have so greedily imbibed are a thousand years old and as musty as they are ancient  I little expected in this enlightened and scientific age to find a disciple of Albertus Magnus and Paracelsus.","MWS"
"c6a72759-4d17-4d77-a471-f26b35cbbebc","My dear sir you must begin your studies entirely anew.","MWS"
"1403a89a-a2c5-4a37-a64f-05481e0f482e","So saying he stepped aside and wrote down a list of several books treating of natural philosophy which he desired me to procure and dismissed me after mentioning that in the beginning of the following week he intended to commence a course of lectures upon natural philosophy in its general relations and that M. Waldman a fellow professor would lecture upon chemistry the alternate days that he omitted.","MWS"
"d23f3b2b-ee4d-4aeb-8865-f2b9966c9be9","I returned home not disappointed for I have said that I had long considered those authors useless whom the professor reprobated; but I returned not at all the more inclined to recur to these studies in any shape.","MWS"
"da791883-bc67-4239-8ca6-e3688f9682ae","M. Krempe was a little squat man with a gruff voice and a repulsive countenance; the teacher therefore did not prepossess me in favour of his pursuits.","MWS"
"b2daa133-c511-4cee-bcac-2a8851ac05d0","In rather a too philosophical and connected a strain perhaps I have given an account of the conclusions I had come to concerning them in my early years.","MWS"
"e5b98572-fa20-4800-8a59-d0e4a45912b4","As a child I had not been content with the results promised by the modern professors of natural science.","MWS"
"d2044f7b-26aa-4f30-9d03-349e7f74e5a3","With a confusion of ideas only to be accounted for by my extreme youth and my want of a guide on such matters I had retrod the steps of knowledge along the paths of time and exchanged the discoveries of recent inquirers for the dreams of forgotten alchemists.","MWS"
"257bb3b9-08dd-47eb-aa2d-fad4256c5b5b","Besides I had a contempt for the uses of modern natural philosophy.","MWS"
"08ce5c95-bb45-401e-bba8-634315a3b9bf","It was very different when the masters of the science sought immortality and power; such views although futile were grand; but now the scene was changed.","MWS"
"1111f0ea-3576-496e-8f0d-6dcc4dbc6954","The ambition of the inquirer seemed to limit itself to the annihilation of those visions on which my interest in science was chiefly founded.","MWS"
"91d4a7d3-9eac-4b4a-b0d4-3ef9925da797","I was required to exchange chimeras of boundless grandeur for realities of little worth.","MWS"
"d4f8c062-4440-496f-b019-39a23615ff72","Such were my reflections during the first two or three days of my residence at Ingolstadt which were chiefly spent in becoming acquainted with the localities and the principal residents in my new abode.","MWS"
"34881fb9-79d9-4fa7-9ff7-73d5c4834395","But as the ensuing week commenced I thought of the information which M. Krempe had given me concerning the lectures.","MWS"
"860d2b64-031b-4dde-9c85-3cf4cba70e3f","And although I could not consent to go and hear that little conceited fellow deliver sentences out of a pulpit I recollected what he had said of M. Waldman whom I had never seen as he had hitherto been out of town.","MWS"
"6e9c5b50-475b-441c-8b9f-0eab31e7aefb","Partly from curiosity and partly from idleness I went into the lecturing room which M. Waldman entered shortly after.","MWS"
"e4f62764-1236-4dda-926b-1b33de4dca3c","He appeared about fifty years of age but with an aspect expressive of the greatest benevolence; a few grey hairs covered his temples but those at the back of his head were nearly black.","MWS"
"e708ebe0-0df7-4858-8c25-c911265ab16b","His person was short but remarkably erect and his voice the sweetest I had ever heard.","MWS"
"c10b590e-706b-4165-9628-303e92b07aea","He began his lecture by a recapitulation of the history of chemistry and the various improvements made by different men of learning pronouncing with fervour the names of the most distinguished discoverers.","MWS"
"dbd66ce7-8548-4492-859a-7d7fa826bab0","He then took a cursory view of the present state of the science and explained many of its elementary terms.","MWS"
"4e4cc3f6-e934-4cfa-a282-6e35a654a650","After having made a few preparatory experiments he concluded with a panegyric upon modern chemistry the terms of which I shall never forget  The ancient teachers of this science said he promised impossibilities and performed nothing.","MWS"
"941fb969-352a-4a2a-a230-119c5a8741c2","The modern masters promise very little; they know that metals cannot be transmuted and that the elixir of life is a chimera but these philosophers whose hands seem only made to dabble in dirt and their eyes to pore over the microscope or crucible have indeed performed miracles.","MWS"
"65015afb-d33e-4ef7-9e5d-5eb20700dd92","They penetrate into the recesses of nature and show how she works in her hiding-places. They ascend into the heavens; they have discovered how the blood circulates and the nature of the air we breathe.","MWS"
"0a16bedb-78f5-4e2b-baa7-c3d60de6df0f","They have acquired new and almost unlimited powers; they can command the thunders of heaven mimic the earthquake and even mock the invisible world with its own shadows.","MWS"
"99991cd0-fbdd-4461-a9c1-42dacc52a9f4","Such were the professors wordsrather let me say such the words of the fateenounced to destroy me.","MWS"
"67c59767-fca6-4bf2-8543-d2b8680cff1c","As he went on I felt as if my soul were grappling with a palpable enemy; one by one the various keys were touched which formed the mechanism of my being; chord after chord was sounded and soon my mind was filled with one thought one conception one purpose.","MWS"
"0af0123a-4925-4dde-8936-750b1cc4ea8e","So much has been done exclaimed the soul of Frankensteinmore far more will I achieve; treading in the steps already marked I will pioneer a new way explore unknown powers and unfold to the world the deepest mysteries of creation.","MWS"
"3804c96d-f23f-4c70-aa13-204b7ced8a3f","My internal being was in a state of insurrection and turmoil; I felt that order would thence arise but I had no power to produce it.","MWS"
"3e40410f-48c7-459d-99cc-8fb7c69d59f2","There only remained a resolution to return to my ancient studies and to devote myself to a science for which I believed myself to possess a natural talent.","MWS"
"22a03ab4-b4e0-4d20-9e2c-bd207a8397e2","His manners in private were even more mild and attractive than in public for there was a certain dignity in his mien during his lecture which in his own house was replaced by the greatest affability and kindness.","MWS"
"7577a776-eb18-41bf-a10a-dc5957e5d875","I gave him pretty nearly the same account of my former pursuits as I had given to his fellow professor.","MWS"
"b138c9c1-b44b-402c-9c18-2383a9077f2c","He heard with attention the little narration concerning my studies and smiled at the names of Cornelius Agrippa and Paracelsus but without the contempt that M. Krempe had exhibited.","MWS"
"1628376c-543f-4c24-8d3d-e1eb789c5048","He said that These were men to whose indefatigable zeal modern philosophers were indebted for most of the foundations of their knowledge.","MWS"
"6124c079-8466-4251-bc91-efea8da536a0","They had left to us as an easier task to give new names and arrange in connected classifications the facts which they in a great degree had been the instruments of bringing to light.","MWS"
"3acdf9f2-ce83-44c6-b6ff-eba16ead5efe","The labours of men of genius however erroneously directed scarcely ever fail in ultimately turning to the solid advantage of mankind.","MWS"
"8e2eabfd-f02e-441c-be90-64a1cce6b2d8","I listened to his statement which was delivered without any presumption or affectation and then added that his lecture had removed my prejudices against modern chemists; I expressed myself in measured terms with the modesty and deference due from a youth to his instructor without letting escape inexperience in life would have made me ashamed any of the enthusiasm which stimulated my intended labours.","MWS"
"4d702e1e-5db4-42ad-9609-74c09a5970ac","I requested his advice concerning the books I ought to procure.","MWS"
"7040b000-96c8-4f3d-8b96-a4f75b14a2e6","I am happy said M. Waldman to have gained a disciple; and if your application equals your ability I have no doubt of your success.","MWS"
"d061757b-8c18-4d23-8090-44fc7aab7ffb","Chemistry is that branch of natural philosophy in which the greatest improvements have been and may be made; it is on that account that I have made it my peculiar study; but at the same time I have not neglected the other branches of science.","MWS"
"6f7d8242-e925-4040-a395-375a1f315a18","A man would make but a very sorry chemist if he attended to that department of human knowledge alone.","MWS"
"dae56166-176e-41bb-b806-0902e08ddb38","If your wish is to become really a man of science and not merely a petty experimentalist I should advise you to apply to every branch of natural philosophy including mathematics.","MWS"
"cad97289-3123-43a9-9af9-42f77f1e7595","He then took me into his laboratory and explained to me the uses of his various machines instructing me as to what I ought to procure and promising me the use of his own when I should have advanced far enough in the science not to derange their mechanism.","MWS"
"5cdebb06-f342-45a8-ba62-53a8ec070ef4","He also gave me the list of books which I had requested and I took my leave.","MWS"
"4d321e7f-a91a-4a03-9e0e-5799e650cdee","Thus ended a day memorable to me; it decided my future destiny.","MWS"
"d97badfb-caa9-4a4b-b855-aeeee83c846b","From this day natural philosophy and particularly chemistry in the most comprehensive sense of the term became nearly my sole occupation.","MWS"
"4ea4b036-abab-472c-ba7d-a59c83629f59","I read with ardour those works so full of genius and discrimination which modern inquirers have written on these subjects.","MWS"
"471ae91c-64a2-4527-9aaa-13f750240123","I attended the lectures and cultivated the acquaintance of the men of science of the university and I found even in M. Krempe a great deal of sound sense and real information combined it is true with a repulsive physiognomy and manners but not on that account the less valuable.","MWS"
"da2d5000-92ab-4d4e-856b-b63cb36b44c3","His gentleness was never tinged by dogmatism and his instructions were given with an air of frankness and good nature that banished every idea of pedantry.","MWS"
"9fdd7461-27c9-44ba-a21e-840de30b2984","In a thousand ways he smoothed for me the path of knowledge and made the most abstruse inquiries clear and facile to my apprehension.","MWS"
"3a8a7de3-f995-4e98-b7f4-f649202f7001","My application was at first fluctuating and uncertain; it gained strength as I proceeded and soon became so ardent and eager that the stars often disappeared in the light of morning whilst I was yet engaged in my laboratory.","MWS"
"8e8c72ba-28db-4cec-a204-7d8468d1915e","As I applied so closely it may be easily conceived that my progress was rapid.","MWS"
"50ff2e98-eb52-411f-9dc2-1af4564813e8","My ardour was indeed the astonishment of the students and my proficiency that of the masters.","MWS"
"6ad297f2-104e-4ccb-a8fc-78b18ecd715a","Professor Krempe often asked me with a sly smile how Cornelius Agrippa went on whilst M. Waldman expressed the most heartfelt exultation in my progress.","MWS"
"79c44af9-09fe-440e-a90a-e51ca20cf1b3","Two years passed in this manner during which I paid no visit to Geneva but was engaged heart and soul in the pursuit of some discoveries which I hoped to make.","MWS"
"fc66b365-5b89-4c96-a4f8-1dbe7ab63678","None but those who have experienced them can conceive of the enticements of science.","MWS"
"e90eabe8-86b8-44d9-a5d5-1cb83adf2035","In other studies you go as far as others have gone before you and there is nothing more to know; but in a scientific pursuit there is continual food for discovery and wonder.","MWS"
"f62d38a0-9108-490c-a83a-055d3c6b299c","A mind of moderate capacity which closely pursues one study must infallibly arrive at great proficiency in that study; and I who continually sought the attainment of one object of pursuit and was solely wrapped up in this improved so rapidly that at the end of two years I made some discoveries in the improvement of some chemical instruments which procured me great esteem and admiration at the university.","MWS"
"ecb422bd-118f-4517-bf92-12642870a9e8","When I had arrived at this point and had become as well acquainted with the theory and practice of natural philosophy as depended on the lessons of any of the professors at Ingolstadt my residence there being no longer conducive to my improvements I thought of returning to my friends and my native town when an incident happened that protracted my stay.","MWS"
"d0e21b1c-a276-4e37-8cac-995daa96b006","One of the phenomena which had peculiarly attracted my attention was the structure of the human frame and indeed any animal endued with life.","MWS"
"029275a3-238c-4253-8105-f3ce7ee0eddf","Whence I often asked myself did the principle of life proceed It was a bold question and one which has ever been considered as a mystery; yet with how many things are we upon the brink of becoming acquainted if cowardice or carelessness did not restrain our inquiries.","MWS"
"3925ca67-5378-453e-9a50-0088eddfc66b","I revolved these circumstances in my mind and determined thenceforth to apply myself more particularly to those branches of natural philosophy which relate to physiology.","MWS"
"e0dfaa3b-9e2e-47e3-85a6-06fc52960157","Unless I had been animated by an almost supernatural enthusiasm my application to this study would have been irksome and almost intolerable.","MWS"
"e1bbe075-d565-486d-b280-36121fa1a989","To examine the causes of life we must first have recourse to death.","MWS"
"964c07fb-dfbd-4b16-af52-21121c46b36c","I became acquainted with the science of anatomy but this was not sufficient; I must also observe the natural decay and corruption of the human body.","MWS"
"4e26aeb9-0468-4df8-abec-88f0297f5152","In my education my father had taken the greatest precautions that my mind should be impressed with no supernatural horrors.","MWS"
"4db3e73b-2f73-4b2a-9a19-edd4dfaa772e","I do not ever remember to have trembled at a tale of superstition or to have feared the apparition of a spirit.","MWS"
"62c9cebd-d30c-4809-89f2-f0c18f75d68b","Darkness had no effect upon my fancy and a churchyard was to me merely the receptacle of bodies deprived of life which from being the seat of beauty and strength had become food for the worm.","MWS"
"d3f342b6-74e9-4803-bcc8-6f2a44e9f28c","Now I was led to examine the cause and progress of this decay and forced to spend days and nights in vaults and charnel-houses.  My attention was fixed upon every object the most insupportable to the delicacy of the human feelings.","MWS"
"cfae59a2-9e1c-4b26-9d2f-b6cf09b28925","I saw how the fine form of man was degraded and wasted; I beheld the corruption of death succeed to the blooming cheek of life; I saw how the worm inherited the wonders of the eye and brain.","MWS"
"0a316f60-9e44-4d6c-b306-1b1f6fff56eb","I paused examining and analysing all the minutiae of causation as exemplified in the change from life to death and death to life until from the midst of this darkness a sudden light broke in upon mea light so brilliant and wondrous yet so simple that while I became dizzy with the immensity of the prospect which it illustrated I was surprised that among so many men of genius who had directed their inquiries towards the same science that I alone should be reserved to discover so astonishing a secret.","MWS"
"a482e265-3bdd-4adf-a71b-70a2b5bbc6f5","The sun does not more certainly shine in the heavens than that which I now affirm is true.","MWS"
"238a587c-b9c4-4274-9822-035d96ffffe5","Some miracle might have produced it yet the stages of the discovery were distinct and probable.","MWS"
"2b82270b-e76f-4060-8cd4-d0f4c2017e59","After days and nights of incredible labour and fatigue I succeeded in discovering the cause of generation and life; nay more I became myself capable of bestowing animation upon lifeless matter.","MWS"
"363da33e-a5a3-4539-97f8-f8fbc5b27aee","The astonishment which I had at first experienced on this discovery soon gave place to delight and rapture.","MWS"
"84e7feb7-dd7a-4b16-bc5c-b982ae888432","After so much time spent in painful labour to arrive at once at the summit of my desires was the most gratifying consummation of my toils.","MWS"
"313b0757-45da-40f3-8e54-3257e102577e","But this discovery was so great and overwhelming that all the steps by which I had been progressively led to it were obliterated and I beheld only the result.","MWS"
"97cacab6-535c-4c9f-96d3-d541d9e6987f","What had been the study and desire of the wisest men since the creation of the world was now within my grasp.","MWS"
"e8b14138-2955-4cb8-862a-c754cd810789","Not that like a magic scene it all opened upon me at once  the information I had obtained was of a nature rather to direct my endeavours so soon as I should point them towards the object of my search than to exhibit that object already accomplished.","MWS"
"6f669e7a-3e5a-4222-b76b-b8f2b7253df6","I was like the Arabian who had been buried with the dead and found a passage to life aided only by one glimmering and seemingly ineffectual light.","MWS"
"22894261-81ec-4d1f-9eb8-ed74147deb81","I see by your eagerness and the wonder and hope which your eyes express my friend that you expect to be informed of the secret with which I am acquainted; that cannot be; listen patiently until the end of my story and you will easily perceive why I am reserved upon that subject.","MWS"
"65d7ea32-37ee-4be8-a9e8-314a35c7ab2f","I will not lead you on unguarded and ardent as I then was to your destruction and infallible misery.","MWS"
"46aba89b-d85f-4467-b6c0-4c6269fda64e","Learn from me if not by my precepts at least by my example how dangerous is the acquirement of knowledge and how much happier that man is who believes his native town to be the world than he who aspires to become greater than his nature will allow.","MWS"
"ecd4e3e1-23b5-42ce-bfa8-b8b7d64aa651","When I found so astonishing a power placed within my hands I hesitated a long time concerning the manner in which I should employ it.","MWS"
"40b56797-58b8-4cba-815d-db28a23c3d9c","Although I possessed the capacity of bestowing animation yet to prepare a frame for the reception of it with all its intricacies of fibres muscles and veins still remained a work of inconceivable difficulty and labour.","MWS"
"2d03094c-0462-453b-a583-749f7f39e285","I doubted at first whether I should attempt the creation of a being like myself or one of simpler organization; but my imagination was too much exalted by my first success to permit me to doubt of my ability to give life to an animal as complex and wonderful as man.","MWS"
"7d2d3bbb-dd02-4570-9ccf-5de1f885511e","The materials at present within my command hardly appeared adequate to so arduous an undertaking but I doubted not that I should ultimately succeed.","MWS"
"1a529440-336b-49e1-86e2-8860288319b9","I prepared myself for a multitude of reverses; my operations might be incessantly baffled and at last my work be imperfect yet when I considered the improvement which every day takes place in science and mechanics I was encouraged to hope my present attempts would at least lay the foundations of future success.","MWS"
"421029c4-2675-403b-adb8-89d3a16bf535","Nor could I consider the magnitude and complexity of my plan as any argument of its impracticability.","MWS"
"b8777035-c330-47cf-ab51-fc1b2d537bab","It was with these feelings that I began the creation of a human being.","MWS"
"1f3ebedf-5bf1-4038-ba4e-07014b17f477","As the minuteness of the parts formed a great hindrance to my speed I resolved contrary to my first intention to make the being of a gigantic stature that is to say about eight feet in height and proportionably large.","MWS"
"115cbeb7-f1a1-4f86-8509-e21ebd6d3509","After having formed this determination and having spent some months in successfully collecting and arranging my materials I began.","MWS"
"19ec8065-6c59-4bbf-8f0f-e837767bcaae","No one can conceive the variety of feelings which bore me onwards like a hurricane in the first enthusiasm of success.","MWS"
"27e9bea9-523d-4482-b362-fabeb38308de","Life and death appeared to me ideal bounds which I should first break through and pour a torrent of light into our dark world.","MWS"
"765f3674-c4a4-419e-8fa5-72370bb42a09","A new species would bless me as its creator and source; many happy and excellent natures would owe their being to me.","MWS"
"ffdaeb3b-50c2-4d9c-b7da-56bad5eb742e","No father could claim the gratitude of his child so completely as I should deserve theirs.","MWS"
"3fe58392-40cd-4981-81f3-22e38a23279d","Pursuing these reflections I thought that if I could bestow animation upon lifeless matter I might in process of time although I now found it impossible renew life where death had apparently devoted the body to corruption.","MWS"
"765310cd-6ef1-4867-8529-9c2b9034bb6c","These thoughts supported my spirits while I pursued my undertaking with unremitting ardour.","MWS"
"8732ff48-8a20-457e-922a-6c30452597a4","My cheek had grown pale with study and my person had become emaciated with confinement.","MWS"
"6e4cc74d-12de-490f-bd5a-23ef987f2096","Sometimes on the very brink of certainty I failed; yet still I clung to the hope which the next day or the next hour might realise.","MWS"
"43265c3c-9265-4516-a2fd-726ef2354d55","One secret which I alone possessed was the hope to which I had dedicated myself; and the moon gazed on my midnight labours while with unrelaxed and breathless eagerness I pursued nature to her hiding-places.  Who shall conceive the horrors of my secret toil as I dabbled among the unhallowed damps of the grave or tortured the living animal to animate the lifeless clay  My limbs now tremble and my eyes swim with the remembrance; but then a resistless and almost frantic impulse urged me forward; I seemed to have lost all soul or sensation but for this one pursuit.","MWS"
"a1c98dec-6e1c-4e39-8da1-2c1f8c371970","It was indeed but a passing trance that only made me feel with renewed acuteness so soon as the unnatural stimulus ceasing to operate I had returned to my old habits.","MWS"
"e2fa56eb-2ddb-4224-8277-432606c47512","I collected bones from charnel-houses and disturbed with profane fingers the tremendous secrets of the human frame.","MWS"
"c358ae60-243d-41ac-8c1e-132eceb8f3ff","In a solitary chamber or rather cell at the top of the house and separated from all the other apartments by a gallery and staircase I kept my workshop of filthy creation; my eyeballs were starting from their sockets in attending to the details of my employment.","MWS"
"27881824-a315-435d-81d9-3c2f90c92129","The dissecting room and the slaughter-house furnished many of my materials; and often did my human nature turn with loathing from my occupation whilst still urged on by an eagerness which perpetually increased I brought my work near to a conclusion.","MWS"
"af76016e-9d8b-4bdb-91b5-006eae75df86","The summer months passed while I was thus engaged heart and soul in one pursuit.","MWS"
"c2211750-c0e8-46ac-8528-0a5e744cf50b","It was a most beautiful season; never did the fields bestow a more plentiful harvest or the vines yield a more luxuriant vintage but my eyes were insensible to the charms of nature.","MWS"
"e3273c88-faf4-4ea0-bad1-0bfa8b3dcde9","And the same feelings which made me neglect the scenes around me caused me also to forget those friends who were so many miles absent and whom I had not seen for so long a time.","MWS"
"e3ed1027-be89-41a5-a3e4-244de38bd95e","I knew my silence disquieted them and I well remembered the words of my father  I know that while you are pleased with yourself you will think of us with affection and we shall hear regularly from you.","MWS"
"31caa6eb-f93a-4987-82a1-388813f6869c","You must pardon me if I regard any interruption in your correspondence as a proof that your other duties are equally neglected.","MWS"
"3dddfc2b-f399-4bae-a9f8-f3a393d195bf","I knew well therefore what would be my fathers feelings but I could not tear my thoughts from my employment loathsome in itself but which had taken an irresistible hold of my imagination.","MWS"
"b8f8f2ca-37da-4bb9-bd9f-bb159f9e3fb3","I wished as it were to procrastinate all that related to my feelings of affection until the great object which swallowed up every habit of my nature should be completed.","MWS"
"98218aa2-7271-4936-ad87-5866659df798","I then thought that my father would be unjust if he ascribed my neglect to vice or faultiness on my part but I am now convinced that he was justified in conceiving that I should not be altogether free from blame.","MWS"
"f224d39d-148d-4e62-ba30-20f161bd340f","A human being in perfection ought always to preserve a calm and peaceful mind and never to allow passion or a transitory desire to disturb his tranquillity.","MWS"
"834466d2-fb13-4a82-810e-d8b6390ca6fc","I do not think that the pursuit of knowledge is an exception to this rule.","MWS"
"7d663eff-a579-48e3-b1bd-3ea49fe4f4a6","If the study to which you apply yourself has a tendency to weaken your affections and to destroy your taste for those simple pleasures in which no alloy can possibly mix then that study is certainly unlawful that is to say not befitting the human mind.","MWS"
"564d6b43-8904-4f45-9550-a1fe883a5db5","If this rule were always observed; if no man allowed any pursuit whatsoever to interfere with the tranquillity of his domestic affections Greece had not been enslaved Csar would have spared his country America would have been discovered more gradually and the empires of Mexico and Peru had not been destroyed.","MWS"
"45d7741e-7c40-4495-ac7b-0f545f74ecb9","But I forget that I am moralizing in the most interesting part of my tale and your looks remind me to proceed.","MWS"
"6e74d8ab-a8fb-4d22-9d6b-6fb78a564d3e","My father made no reproach in his letters and only took notice of my silence by inquiring into my occupations more particularly than before.","MWS"
"07975e5f-81bd-4df3-bee9-7e6148cd6923","Winter spring and summer passed away during my labours; but I did not watch the blossom or the expanding leavessights which before always yielded me supreme delightso deeply was I engrossed in my occupation.","MWS"
"ad891f43-02de-4322-88e8-3d40de74be36","The leaves of that year had withered before my work drew near to a close and now every day showed me more plainly how well I had succeeded.","MWS"
"d06b84d7-48c0-4fe5-94f6-8f1d4e3723c8","But my enthusiasm was checked by my anxiety and I appeared rather like one doomed by slavery to toil in the mines or any other unwholesome trade than an artist occupied by his favourite employment.","MWS"
"0a3cf740-6c88-43ae-a7f8-df0fcc5a29c6","Every night I was oppressed by a slow fever and I became nervous to a most painful degree; the fall of a leaf startled me and I shunned my fellow creatures as if I had been guilty of a crime.","MWS"
"63e8781c-c307-4793-9639-9616f2cabc62","Sometimes I grew alarmed at the wreck I perceived that I had become; the energy of my purpose alone sustained me my labours would soon end and I believed that exercise and amusement would then drive away incipient disease; and I promised myself both of these when my creation should be complete.","MWS"
"eade5de8-c1da-4507-9bad-783cf9214909","It was on a dreary night of November that I beheld the accomplishment of my toils.","MWS"
"a98159d1-de3b-440f-9465-ffb30e0c3ac9","With an anxiety that almost amounted to agony I collected the instruments of life around me that I might infuse a spark of being into the lifeless thing that lay at my feet.","MWS"
"a0fee0a0-9238-47b9-a5df-46218a12407d","It was already one in the morning; the rain pattered dismally against the panes and my candle was nearly burnt out when by the glimmer of the half-extinguished light I saw the dull yellow eye of the creature open; it breathed hard and a convulsive motion agitated its limbs.","MWS"
"208442b8-de31-494f-9ee3-f525cc058049","How can I describe my emotions at this catastrophe or how delineate the wretch whom with such infinite pains and care I had endeavoured to form  His limbs were in proportion and I had selected his features as beautiful.","MWS"
"09decfe2-46c6-4672-9fb6-e5c5cc305a04","Beautiful  Great God  His yellow skin scarcely covered the work of muscles and arteries beneath; his hair was of a lustrous black and flowing; his teeth of a pearly whiteness; but these luxuriances only formed a more horrid contrast with his watery eyes that seemed almost of the same colour as the dun-white sockets in which they were set his shrivelled complexion and straight black lips.","MWS"
"5e988af1-b2f8-40e8-9c8f-0417c3ba536d","The different accidents of life are not so changeable as the feelings of human nature.","MWS"
"f2996511-f506-453f-8c39-94461d0f6bef","I had worked hard for nearly two years for the sole purpose of infusing life into an inanimate body.","MWS"
"0e44ed0e-4a99-4f27-90ab-e69187b2fbbf","For this I had deprived myself of rest and health.","MWS"
"66d9a712-345c-4234-8ec2-3e7c60c3be00","I had desired it with an ardour that far exceeded moderation; but now that I had finished the beauty of the dream vanished and breathless horror and disgust filled my heart.","MWS"
"3e697037-8791-4f46-9cec-5b3669e6f4ea","Unable to endure the aspect of the being I had created I rushed out of the room and continued a long time traversing my bed-chamber unable to compose my mind to sleep.","MWS"
"78c3b7b8-78c4-4a8c-9bd4-79ee3f9921d6","At length lassitude succeeded to the tumult I had before endured and I threw myself on the bed in my clothes endeavouring to seek a few moments of forgetfulness.","MWS"
"bac0ba30-6149-4b42-8648-3aca54ba031a","But it was in vain; I slept indeed but I was disturbed by the wildest dreams.","MWS"
"977a877e-0397-4f7d-83ce-35d90c58650a","I thought I saw Elizabeth in the bloom of health walking in the streets of Ingolstadt.","MWS"
"f0872248-70f0-4de3-b8ac-3f45aa7d1e7f","Delighted and surprised I embraced her but as I imprinted the first kiss on her lips they became livid with the hue of death; her features appeared to change and I thought that I held the corpse of my dead mother in my arms; a shroud enveloped her form and I saw the grave-worms crawling in the folds of the flannel.","MWS"
"0ee02ba0-1967-4b66-9384-81f1077e5466","I started from my sleep with horror; a cold dew covered my forehead my teeth chattered and every limb became convulsed; when by the dim and yellow light of the moon as it forced its way through the window shutters I beheld the wretchthe miserable monster whom I had created.","MWS"
"ef470c02-91e3-45f9-b7e7-249917568225","He held up the curtain of the bed; and his eyes if eyes they may be called were fixed on me.","MWS"
"11f92953-0745-42ce-bbb2-fbec273d8fdf","His jaws opened and he muttered some inarticulate sounds while a grin wrinkled his cheeks.","MWS"
"9a20f78e-3608-40de-aa22-6b56cb851e58","He might have spoken but I did not hear; one hand was stretched out seemingly to detain me but I escaped and rushed downstairs.","MWS"
"f32b8c78-fc93-41da-9bc9-81f41244d29c","I took refuge in the courtyard belonging to the house which I inhabited where I remained during the rest of the night walking up and down in the greatest agitation listening attentively catching and fearing each sound as if it were to announce the approach of the demoniacal corpse to which I had so miserably given life.","MWS"
"e0121982-7e3f-428d-b093-1436a77022ab","A mummy again endued with animation could not be so hideous as that wretch.","MWS"
"a10fd7ad-7bc6-487b-bba9-ecfeeb6d3800","I had gazed on him while unfinished; he was ugly then but when those muscles and joints were rendered capable of motion it became a thing such as even Dante could not have conceived.","MWS"
"035ae431-85a2-4c19-b5b5-2a0fb3d1ab9a","Sometimes my pulse beat so quickly and hardly that I felt the palpitation of every artery; at others I nearly sank to the ground through languor and extreme weakness.","MWS"
"7f0bdb7b-bfd7-4697-ba67-d0341af19107","Mingled with this horror I felt the bitterness of disappointment; dreams that had been my food and pleasant rest for so long a space were now become a hell to me; and the change was so rapid the overthrow so complete  Morning dismal and wet at length dawned and discovered to my sleepless and aching eyes the church of Ingolstadt its white steeple and clock which indicated the sixth hour.","MWS"
"45aaae80-d600-4118-925a-7c5f478ad0f2","The porter opened the gates of the court which had that night been my asylum and I issued into the streets pacing them with quick steps as if I sought to avoid the wretch whom I feared every turning of the street would present to my view.","MWS"
"3bf76d1a-727e-477f-9390-6d1a1ad75b3f","I did not dare return to the apartment which I inhabited but felt impelled to hurry on although drenched by the rain which poured from a black and comfortless sky.","MWS"
"416814b5-c042-45ac-8d5b-04878bf96ed3","I continued walking in this manner for some time endeavouring by bodily exercise to ease the load that weighed upon my mind.","MWS"
"e32348ca-4b11-4556-b7ff-2d7c4459a3f7","I traversed the streets without any clear conception of where I was or what I was doing.","MWS"
"a0f77913-cbd7-4538-a096-b625fe9dce39","My heart palpitated in the sickness of fear and I hurried on with irregular steps not daring to look about me  Like one who on a lonely road Doth walk in fear and dread And having once turned round walks on And turns no more his head; Because he knows a frightful fiend Doth close behind him tread.","MWS"
"17de34ee-b1d9-4085-a0c5-9c150a7fb323","Continuing thus I came at length opposite to the inn at which the various diligences and carriages usually stopped.","MWS"
"b89d35c0-4e5d-42ae-b12a-2cde611f4503","Here I paused I knew not why; but I remained some minutes with my eyes fixed on a coach that was coming towards me from the other end of the street.","MWS"
"5d153f0c-013b-4082-bae5-0ea0ba9bee0d","As it drew nearer I observed that it was the Swiss diligence; it stopped just where I was standing and on the door being opened I perceived Henry Clerval who on seeing me instantly sprung out.","MWS"
"69193cc4-7317-45d8-a6b1-b61fd2bfe77f","My dear Frankenstein exclaimed he how glad I am to see you How fortunate that you should be here at the very moment of my alighting  Nothing could equal my delight on seeing Clerval; his presence brought back to my thoughts my father Elizabeth and all those scenes of home so dear to my recollection.","MWS"
